APR_MDC_key,intake_date,intake_date
18,2017-06-06,5
18,2017-06-12,5
18,2017-07-05,5
18,2017-07-06,5
18,2017-07-14,5
18,2017-08-02,5
18,2017-08-03,5
18,2017-09-19,5
18,2017-10-12,5
18,2017-10-24,5
18,2017-10-26,5
18,2017-11-07,5
18,2018-02-02,5
18,2018-02-21,5
18,2018-03-01,5
18,2018-05-04,5
18,2018-05-24,5
18,2018-05-29,5
18,2018-05-30,5
18,2018-06-12,5
18,2018-07-17,5
18,2018-07-24,5
18,2018-08-30,5
18,2018-09-28,5
18,2018-10-24,5
18,2018-12-07,5
18,2019-02-20,5
18,2019-03-05,5
18,2019-04-24,5
18,2019-07-09,5
18,2019-08-09,5
18,2019-10-24,5
18,2019-11-16,5
18,2019-12-16,5
18,2020-01-15,5
18,2020-01-31,5
18,2020-04-09,5
18,2020-04-21,5
18,2020-05-08,5
18,2020-05-15,5
18,2020-07-01,5
18,2020-07-09,5
18,2020-08-27,5
18,2020-09-22,5
18,2020-10-05,5
18,2020-10-09,5
18,2020-10-12,5
18,2020-10-13,5
18,2020-10-27,5
18,2020-11-10,5
18,2020-12-08,5
18,2020-12-31,5
18,2021-02-01,5
18,2021-02-15,5
18,2021-02-16,5
18,2021-03-23,5
18,2021-05-25,5
18,2021-06-14,5
18,2021-06-19,5
18,2021-06-23,5
18,2021-07-06,5
18,2021-07-13,5
18,2021-07-15,5
18,2021-08-30,5
18,2021-09-03,5
18,2021-09-23,5
18,2021-10-19,5
18,2021-10-20,5
18,2021-11-04,5
18,2021-11-18,5
18,2021-11-25,5
18,2021-12-01,5
18,2021-12-06,5
18,2016-01-04,4
18,2016-01-14,4
18,2016-02-24,4
18,2016-02-25,4
18,2016-03-02,4
18,2016-03-03,4
18,2016-03-07,4
18,2016-03-11,4
18,2016-03-12,4
18,2016-03-14,4
18,2016-03-17,4
18,2016-03-23,4
18,2016-03-24,4
18,2016-04-07,4
18,2016-04-08,4
18,2016-05-03,4
18,2016-06-01,4
18,2016-06-12,4
18,2016-06-16,4
18,2016-06-22,4
18,2016-06-23,4
18,2016-06-24,4
18,2016-06-29,4
18,2016-06-30,4
18,2016-07-13,4
18,2016-07-22,4
18,2016-08-05,4
18,2016-08-09,4
18,2016-08-12,4
18,2016-08-24,4
18,2016-08-26,4
18,2016-09-14,4
18,2016-09-21,4
18,2016-10-03,4
18,2016-10-04,4
18,2016-10-06,4
18,2016-10-21,4
18,2016-10-25,4
18,2016-10-26,4
18,2016-10-27,4
18,2016-11-02,4
18,2016-11-03,4
18,2016-11-23,4
18,2016-12-10,4
18,2016-12-20,4
18,2016-12-22,4
18,2016-12-27,4
18,2017-01-06,4
18,2017-01-17,4
18,2017-01-23,4
18,2017-01-24,4
18,2017-02-07,4
18,2017-02-08,4
18,2017-02-21,4
18,2017-03-03,4
18,2017-03-08,4
18,2017-03-26,4
18,2017-04-05,4
18,2017-04-11,4
18,2017-04-16,4
18,2017-04-26,4
18,2017-04-29,4
18,2017-05-03,4
18,2017-05-05,4
18,2017-05-29,4
18,2017-05-31,4
18,2017-06-02,4
18,2017-06-03,4
18,2017-06-27,4
18,2017-07-03,4
18,2017-07-07,4
18,2017-08-14,4
18,2017-08-23,4
18,2017-09-22,4
18,2017-09-28,4
18,2017-10-05,4
18,2017-10-11,4
18,2017-10-17,4
18,2017-10-23,4
18,2017-10-25,4
18,2017-10-31,4
18,2017-11-08,4
18,2017-11-10,4
18,2017-11-13,4
18,2017-11-15,4
18,2017-11-16,4
18,2017-11-20,4
18,2017-12-17,4
18,2018-01-03,4
18,2018-01-06,4
18,2018-01-11,4
18,2018-01-19,4
18,2018-01-26,4
18,2018-01-27,4
18,2018-02-15,4
18,2018-03-03,4
18,2018-03-08,4
18,2018-03-09,4
18,2018-03-16,4
18,2018-03-29,4
18,2018-04-18,4
18,2018-04-30,4
18,2018-05-08,4
18,2018-05-11,4
18,2018-05-15,4
18,2018-05-23,4
18,2018-05-28,4
18,2018-06-14,4
18,2018-06-19,4
18,2018-06-20,4
18,2018-07-18,4
18,2018-07-19,4
18,2018-07-28,4
18,2018-07-30,4
18,2018-08-04,4
18,2018-08-12,4
18,2018-08-15,4
18,2018-08-16,4
18,2018-08-23,4
18,2018-08-24,4
18,2018-09-03,4
18,2018-09-05,4
18,2018-09-14,4
18,2018-09-26,4
18,2018-10-31,4
18,2018-12-21,4
18,2018-12-27,4
18,2019-01-08,4
18,2019-02-12,4
18,2019-03-08,4
18,2019-03-13,4
18,2019-03-20,4
18,2019-03-31,4
18,2019-04-02,4
18,2019-04-08,4
18,2019-04-19,4
18,2019-04-23,4
18,2019-04-25,4
18,2019-04-28,4
18,2019-05-27,4
18,2019-05-28,4
18,2019-06-25,4
18,2019-07-03,4
18,2019-07-23,4
18,2019-07-26,4
18,2019-08-07,4
18,2019-08-27,4
18,2019-09-03,4
18,2019-09-09,4
18,2019-09-26,4
18,2019-10-09,4
18,2019-10-28,4
18,2019-12-31,4
18,2020-01-04,4
18,2020-01-07,4
18,2020-01-08,4
18,2020-01-09,4
18,2020-01-24,4
18,2020-01-26,4
18,2020-02-03,4
18,2020-02-07,4
18,2020-02-11,4
18,2020-02-13,4
18,2020-02-21,4
18,2020-02-24,4
18,2020-02-25,4
18,2020-03-04,4
18,2020-03-13,4
18,2020-03-16,4
18,2020-04-03,4
18,2020-04-29,4
18,2020-05-06,4
18,2020-06-10,4
18,2020-06-30,4
18,2020-07-15,4
18,2020-07-28,4
18,2020-07-31,4
18,2020-08-05,4
18,2020-08-24,4
18,2020-08-31,4
18,2020-09-01,4
18,2020-09-02,4
18,2020-09-03,4
18,2020-09-16,4
18,2020-09-21,4
18,2020-09-23,4
18,2020-10-08,4
18,2020-10-14,4
18,2020-10-30,4
18,2020-11-06,4
18,2020-11-17,4
18,2020-12-01,4
18,2020-12-03,4
18,2020-12-04,4
18,2020-12-07,4
18,2020-12-23,4
18,2020-12-24,4
18,2020-12-28,4
18,2021-01-03,4
18,2021-01-19,4
18,2021-02-05,4
18,2021-02-19,4
18,2021-02-24,4
18,2021-03-09,4
18,2021-03-22,4
18,2021-04-05,4
18,2021-04-09,4
18,2021-04-14,4
18,2021-04-18,4
18,2021-05-12,4
18,2021-05-13,4
18,2021-05-21,4
18,2021-06-11,4
18,2021-06-18,4
18,2021-06-22,4
18,2021-06-25,4
18,2021-06-28,4
18,2021-07-05,4
18,2021-07-07,4
18,2021-07-20,4
18,2021-07-26,4
18,2021-08-09,4
18,2021-08-12,4
18,2021-08-20,4
18,2021-08-22,4
18,2021-08-24,4
18,2021-08-25,4
18,2021-09-06,4
18,2021-09-21,4
18,2021-09-30,4
18,2021-10-03,4
18,2021-10-15,4
18,2021-10-27,4
18,2021-11-03,4
18,2021-11-15,4
18,2021-11-19,4
18,2021-11-21,4
18,2021-12-07,4
18,2021-12-20,4
18,2015-12-18,3
18,2016-01-08,3
18,2016-01-16,3
18,2016-01-17,3
18,2016-01-18,3
18,2016-01-19,3
18,2016-01-29,3
18,2016-02-02,3
18,2016-02-03,3
18,2016-02-09,3
18,2016-02-12,3
18,2016-02-15,3
18,2016-03-04,3
18,2016-03-06,3
18,2016-03-09,3
18,2016-03-13,3
18,2016-04-11,3
18,2016-04-14,3
18,2016-04-26,3
18,2016-04-27,3
18,2016-05-09,3
18,2016-05-13,3
18,2016-05-15,3
18,2016-05-17,3
18,2016-05-23,3
18,2016-05-30,3
18,2016-06-02,3
18,2016-06-06,3
18,2016-06-14,3
18,2016-06-15,3
18,2016-06-17,3
18,2016-06-21,3
18,2016-07-03,3
18,2016-07-06,3
18,2016-07-17,3
18,2016-07-19,3
18,2016-07-25,3
18,2016-07-27,3
18,2016-07-28,3
18,2016-08-01,3
18,2016-08-03,3
18,2016-08-04,3
18,2016-08-08,3
18,2016-08-10,3
18,2016-08-17,3
18,2016-08-27,3
18,2016-09-03,3
18,2016-09-19,3
18,2016-09-28,3
18,2016-10-11,3
18,2016-10-12,3
18,2016-10-19,3
18,2016-10-22,3
18,2016-10-31,3
18,2016-11-05,3
18,2016-11-10,3
18,2016-11-12,3
18,2016-11-14,3
18,2016-11-29,3
18,2016-12-02,3
18,2016-12-05,3
18,2016-12-12,3
18,2016-12-13,3
18,2016-12-15,3
18,2016-12-19,3
18,2016-12-23,3
18,2016-12-29,3
18,2017-01-04,3
18,2017-01-05,3
18,2017-01-10,3
18,2017-01-21,3
18,2017-02-02,3
18,2017-02-05,3
18,2017-02-06,3
18,2017-02-14,3
18,2017-02-17,3
18,2017-02-24,3
18,2017-03-01,3
18,2017-03-06,3
18,2017-03-15,3
18,2017-03-17,3
18,2017-03-23,3
18,2017-03-30,3
18,2017-04-03,3
18,2017-04-10,3
18,2017-04-25,3
18,2017-05-17,3
18,2017-05-18,3
18,2017-05-24,3
18,2017-06-05,3
18,2017-06-08,3
18,2017-06-10,3
18,2017-06-15,3
18,2017-06-17,3
18,2017-06-20,3
18,2017-06-21,3
18,2017-06-23,3
18,2017-06-26,3
18,2017-06-29,3
18,2017-07-01,3
18,2017-07-04,3
18,2017-07-12,3
18,2017-07-19,3
18,2017-07-20,3
18,2017-07-22,3
18,2017-07-24,3
18,2017-07-26,3
18,2017-08-08,3
18,2017-08-09,3
18,2017-08-16,3
18,2017-08-18,3
18,2017-08-21,3
18,2017-08-27,3
18,2017-09-06,3
18,2017-09-12,3
18,2017-09-13,3
18,2017-09-29,3
18,2017-10-02,3
18,2017-10-03,3
18,2017-10-06,3
18,2017-10-10,3
18,2017-10-13,3
18,2017-10-18,3
18,2017-10-19,3
18,2017-10-22,3
18,2017-10-30,3
18,2017-11-05,3
18,2017-11-09,3
18,2017-11-11,3
18,2017-11-14,3
18,2017-11-17,3
18,2017-11-22,3
18,2017-11-23,3
18,2017-11-24,3
18,2017-11-27,3
18,2017-12-05,3
18,2017-12-06,3
18,2017-12-19,3
18,2017-12-21,3
18,2017-12-22,3
18,2017-12-23,3
18,2017-12-26,3
18,2017-12-29,3
18,2018-01-04,3
18,2018-01-08,3
18,2018-01-12,3
18,2018-01-15,3
18,2018-01-18,3
18,2018-01-25,3
18,2018-01-31,3
18,2018-02-01,3
18,2018-02-04,3
18,2018-02-10,3
18,2018-02-13,3
18,2018-02-18,3
18,2018-02-22,3
18,2018-02-25,3
18,2018-03-02,3
18,2018-03-04,3
18,2018-03-07,3
18,2018-03-18,3
18,2018-03-22,3
18,2018-03-23,3
18,2018-03-26,3
18,2018-04-02,3
18,2018-04-05,3
18,2018-04-06,3
18,2018-04-08,3
18,2018-04-10,3
18,2018-04-12,3
18,2018-04-22,3
18,2018-04-27,3
18,2018-05-01,3
18,2018-05-16,3
18,2018-05-19,3
18,2018-05-31,3
18,2018-06-05,3
18,2018-06-06,3
18,2018-06-07,3
18,2018-06-08,3
18,2018-06-21,3
18,2018-06-25,3
18,2018-06-29,3
18,2018-07-05,3
18,2018-07-16,3
18,2018-07-26,3
18,2018-07-27,3
18,2018-07-31,3
18,2018-08-02,3
18,2018-08-09,3
18,2018-08-11,3
18,2018-08-14,3
18,2018-08-17,3
18,2018-08-19,3
18,2018-08-21,3
18,2018-08-28,3
18,2018-09-04,3
18,2018-09-06,3
18,2018-09-12,3
18,2018-09-18,3
18,2018-09-25,3
18,2018-10-02,3
18,2018-10-04,3
18,2018-10-10,3
18,2018-10-15,3
18,2018-10-17,3
18,2018-10-18,3
18,2018-10-28,3
18,2018-11-01,3
18,2018-11-02,3
18,2018-11-05,3
18,2018-11-06,3
18,2018-11-12,3
18,2018-11-14,3
18,2018-11-17,3
18,2018-11-20,3
18,2018-11-21,3
18,2018-11-25,3
18,2018-11-28,3
18,2018-11-29,3
18,2018-12-17,3
18,2018-12-18,3
18,2018-12-19,3
18,2019-01-03,3
18,2019-01-09,3
18,2019-01-10,3
18,2019-01-14,3
18,2019-01-28,3
18,2019-01-30,3
18,2019-02-04,3
18,2019-02-05,3
18,2019-02-08,3
18,2019-02-25,3
18,2019-03-01,3
18,2019-03-02,3
18,2019-03-06,3
18,2019-03-15,3
18,2019-03-25,3
18,2019-03-26,3
18,2019-04-03,3
18,2019-04-12,3
18,2019-04-13,3
18,2019-04-16,3
18,2019-04-17,3
18,2019-04-18,3
18,2019-04-29,3
18,2019-05-08,3
18,2019-05-16,3
18,2019-05-17,3
18,2019-05-20,3
18,2019-05-31,3
18,2019-06-03,3
18,2019-06-04,3
18,2019-06-07,3
18,2019-06-12,3
18,2019-06-18,3
18,2019-06-21,3
18,2019-06-23,3
18,2019-06-24,3
18,2019-06-26,3
18,2019-07-01,3
18,2019-07-05,3
18,2019-07-17,3
18,2019-07-24,3
18,2019-08-02,3
18,2019-08-05,3
18,2019-08-12,3
18,2019-08-22,3
18,2019-08-26,3
18,2019-09-13,3
18,2019-09-16,3
18,2019-10-04,3
18,2019-10-08,3
18,2019-10-21,3
18,2019-11-06,3
18,2019-11-07,3
18,2019-11-10,3
18,2019-11-14,3
18,2019-11-18,3
18,2019-11-20,3
18,2019-11-26,3
18,2019-11-28,3
18,2019-12-10,3
18,2019-12-11,3
18,2019-12-12,3
18,2020-01-02,3
18,2020-01-06,3
18,2020-01-10,3
18,2020-01-12,3
18,2020-01-17,3
18,2020-01-18,3
18,2020-01-20,3
18,2020-01-21,3
18,2020-01-28,3
18,2020-01-30,3
18,2020-02-17,3
18,2020-02-18,3
18,2020-02-19,3
18,2020-03-05,3
18,2020-03-14,3
18,2020-03-15,3
18,2020-03-19,3
18,2020-03-20,3
18,2020-03-22,3
18,2020-03-26,3
18,2020-04-07,3
18,2020-04-13,3
18,2020-04-14,3
18,2020-04-28,3
18,2020-05-03,3
18,2020-05-12,3
18,2020-05-18,3
18,2020-05-28,3
18,2020-05-29,3
18,2020-06-04,3
18,2020-06-05,3
18,2020-06-06,3
18,2020-06-09,3
18,2020-06-17,3
18,2020-06-27,3
18,2020-06-29,3
18,2020-07-03,3
18,2020-07-10,3
18,2020-07-13,3
18,2020-07-14,3
18,2020-07-16,3
18,2020-07-22,3
18,2020-08-06,3
18,2020-08-15,3
18,2020-08-17,3
18,2020-08-19,3
18,2020-08-28,3
18,2020-09-09,3
18,2020-09-11,3
18,2020-09-18,3
18,2020-09-24,3
18,2020-09-25,3
18,2020-09-28,3
18,2020-10-01,3
18,2020-10-02,3
18,2020-10-20,3
18,2020-10-22,3
18,2020-10-23,3
18,2020-10-28,3
18,2020-11-03,3
18,2020-11-04,3
18,2020-11-15,3
18,2020-11-18,3
18,2020-11-28,3
18,2020-11-29,3
18,2020-12-06,3
18,2020-12-29,3
18,2021-01-08,3
18,2021-01-13,3
18,2021-01-18,3
18,2021-01-20,3
18,2021-01-22,3
18,2021-01-27,3
18,2021-01-29,3
18,2021-01-31,3
18,2021-02-02,3
18,2021-02-17,3
18,2021-02-22,3
18,2021-02-26,3
18,2021-03-05,3
18,2021-03-12,3
18,2021-03-16,3
18,2021-03-20,3
18,2021-03-21,3
18,2021-03-24,3
18,2021-03-26,3
18,2021-04-02,3
18,2021-04-07,3
18,2021-04-13,3
18,2021-04-15,3
18,2021-04-16,3
18,2021-04-29,3
18,2021-05-05,3
18,2021-05-09,3
18,2021-05-14,3
18,2021-05-20,3
18,2021-05-24,3
18,2021-05-26,3
18,2021-05-28,3
18,2021-06-04,3
18,2021-06-07,3
18,2021-06-09,3
18,2021-06-26,3
18,2021-07-02,3
18,2021-07-09,3
18,2021-07-10,3
18,2021-07-11,3
18,2021-07-12,3
18,2021-07-14,3
18,2021-07-18,3
18,2021-07-24,3
18,2021-07-29,3
18,2021-08-02,3
18,2021-08-05,3
18,2021-08-06,3
18,2021-08-07,3
18,2021-08-11,3
18,2021-08-17,3
18,2021-08-23,3
18,2021-08-29,3
18,2021-09-08,3
18,2021-09-09,3
18,2021-09-11,3
18,2021-09-13,3
18,2021-09-14,3
18,2021-09-15,3
18,2021-09-18,3
18,2021-09-27,3
18,2021-09-29,3
18,2021-10-01,3
18,2021-10-04,3
18,2021-10-06,3
18,2021-10-09,3
18,2021-10-13,3
18,2021-10-14,3
18,2021-11-02,3
18,2021-11-08,3
18,2021-11-09,3
18,2021-11-10,3
18,2021-11-20,3
18,2021-11-26,3
18,2021-11-29,3
18,2021-12-03,3
18,2021-12-04,3
18,2021-12-05,3
18,2021-12-09,3
18,2021-12-14,3
18,2021-12-16,3
18,2021-12-17,3
18,2021-12-22,3
18,2015-12-15,2
18,2015-12-17,2
18,2015-12-29,2
18,2015-12-31,2
18,2016-01-06,2
18,2016-01-09,2
18,2016-01-11,2
18,2016-01-12,2
18,2016-01-22,2
18,2016-01-28,2
18,2016-02-01,2
18,2016-02-17,2
18,2016-02-18,2
18,2016-02-22,2
18,2016-02-23,2
18,2016-02-26,2
18,2016-03-01,2
18,2016-03-10,2
18,2016-03-19,2
18,2016-03-20,2
18,2016-03-21,2
18,2016-03-27,2
18,2016-03-30,2
18,2016-04-01,2
18,2016-04-03,2
18,2016-04-05,2
18,2016-04-06,2
18,2016-04-10,2
18,2016-04-12,2
18,2016-04-19,2
18,2016-04-23,2
18,2016-04-25,2
18,2016-04-30,2
18,2016-05-01,2
18,2016-05-04,2
18,2016-05-07,2
18,2016-05-08,2
18,2016-05-12,2
18,2016-05-14,2
18,2016-05-16,2
18,2016-05-27,2
18,2016-05-29,2
18,2016-06-04,2
18,2016-06-08,2
18,2016-06-09,2
18,2016-06-10,2
18,2016-06-18,2
18,2016-06-19,2
18,2016-06-20,2
18,2016-07-04,2
18,2016-07-15,2
18,2016-07-18,2
18,2016-07-26,2
18,2016-07-29,2
18,2016-08-06,2
18,2016-08-11,2
18,2016-08-20,2
18,2016-08-23,2
18,2016-08-25,2
18,2016-08-29,2
18,2016-08-31,2
18,2016-09-06,2
18,2016-09-09,2
18,2016-09-11,2
18,2016-09-12,2
18,2016-09-15,2
18,2016-09-17,2
18,2016-09-27,2
18,2016-09-29,2
18,2016-10-05,2
18,2016-10-07,2
18,2016-10-15,2
18,2016-10-23,2
18,2016-10-28,2
18,2016-11-04,2
18,2016-11-07,2
18,2016-11-18,2
18,2016-11-22,2
18,2016-11-25,2
18,2016-11-26,2
18,2016-11-27,2
18,2016-12-03,2
18,2016-12-04,2
18,2016-12-07,2
18,2016-12-08,2
18,2016-12-11,2
18,2016-12-14,2
18,2016-12-17,2
18,2016-12-31,2
18,2017-01-01,2
18,2017-01-08,2
18,2017-01-09,2
18,2017-01-14,2
18,2017-01-15,2
18,2017-01-26,2
18,2017-02-03,2
18,2017-02-10,2
18,2017-02-15,2
18,2017-02-16,2
18,2017-02-18,2
18,2017-02-19,2
18,2017-02-20,2
18,2017-02-25,2
18,2017-02-26,2
18,2017-03-02,2
18,2017-03-10,2
18,2017-03-12,2
18,2017-03-14,2
18,2017-03-16,2
18,2017-03-19,2
18,2017-03-24,2
18,2017-03-27,2
18,2017-04-04,2
18,2017-04-09,2
18,2017-04-12,2
18,2017-04-14,2
18,2017-04-19,2
18,2017-04-20,2
18,2017-04-22,2
18,2017-04-23,2
18,2017-05-04,2
18,2017-05-09,2
18,2017-05-11,2
18,2017-05-12,2
18,2017-05-13,2
18,2017-05-16,2
18,2017-05-23,2
18,2017-05-26,2
18,2017-05-28,2
18,2017-05-30,2
18,2017-06-01,2
18,2017-06-13,2
18,2017-06-16,2
18,2017-06-18,2
18,2017-06-19,2
18,2017-06-24,2
18,2017-06-25,2
18,2017-07-13,2
18,2017-07-17,2
18,2017-07-18,2
18,2017-07-28,2
18,2017-07-29,2
18,2017-07-31,2
18,2017-08-01,2
18,2017-08-06,2
18,2017-08-11,2
18,2017-08-17,2
18,2017-08-22,2
18,2017-08-25,2
18,2017-08-26,2
18,2017-08-28,2
18,2017-08-29,2
18,2017-09-02,2
18,2017-09-03,2
18,2017-09-05,2
18,2017-09-14,2
18,2017-09-16,2
18,2017-09-24,2
18,2017-09-25,2
18,2017-09-26,2
18,2017-09-27,2
18,2017-10-08,2
18,2017-10-16,2
18,2017-10-20,2
18,2017-10-29,2
18,2017-11-01,2
18,2017-11-02,2
18,2017-11-12,2
18,2017-11-29,2
18,2017-11-30,2
18,2017-12-01,2
18,2017-12-02,2
18,2017-12-03,2
18,2017-12-07,2
18,2017-12-12,2
18,2017-12-13,2
18,2017-12-20,2
18,2017-12-24,2
18,2017-12-27,2
18,2017-12-28,2
18,2017-12-30,2
18,2018-01-01,2
18,2018-01-09,2
18,2018-01-14,2
18,2018-01-17,2
18,2018-01-20,2
18,2018-01-23,2
18,2018-01-30,2
18,2018-02-05,2
18,2018-02-09,2
18,2018-02-12,2
18,2018-02-19,2
18,2018-02-23,2
18,2018-02-24,2
18,2018-03-06,2
18,2018-03-11,2
18,2018-03-13,2
18,2018-03-17,2
18,2018-03-24,2
18,2018-04-03,2
18,2018-04-07,2
18,2018-04-09,2
18,2018-04-11,2
18,2018-04-16,2
18,2018-04-19,2
18,2018-04-23,2
18,2018-05-02,2
18,2018-05-03,2
18,2018-05-06,2
18,2018-05-12,2
18,2018-05-17,2
18,2018-05-25,2
18,2018-05-27,2
18,2018-06-01,2
18,2018-06-02,2
18,2018-06-10,2
18,2018-06-15,2
18,2018-06-16,2
18,2018-06-22,2
18,2018-06-27,2
18,2018-06-28,2
18,2018-07-02,2
18,2018-07-04,2
18,2018-07-06,2
18,2018-07-10,2
18,2018-07-12,2
18,2018-07-14,2
18,2018-08-05,2
18,2018-08-08,2
18,2018-08-10,2
18,2018-08-13,2
18,2018-08-20,2
18,2018-08-22,2
18,2018-08-29,2
18,2018-08-31,2
18,2018-09-02,2
18,2018-09-11,2
18,2018-09-13,2
18,2018-09-16,2
18,2018-09-17,2
18,2018-09-24,2
18,2018-09-27,2
18,2018-10-07,2
18,2018-10-09,2
18,2018-10-11,2
18,2018-10-16,2
18,2018-10-19,2
18,2018-10-22,2
18,2018-10-29,2
18,2018-11-04,2
18,2018-11-07,2
18,2018-11-09,2
18,2018-11-11,2
18,2018-11-13,2
18,2018-11-16,2
18,2018-11-22,2
18,2018-11-23,2
18,2018-11-24,2
18,2018-11-26,2
18,2018-11-30,2
18,2018-12-02,2
18,2018-12-04,2
18,2018-12-08,2
18,2018-12-10,2
18,2018-12-12,2
18,2018-12-14,2
18,2018-12-22,2
18,2019-01-02,2
18,2019-01-04,2
18,2019-01-05,2
18,2019-01-11,2
18,2019-01-12,2
18,2019-01-20,2
18,2019-01-23,2
18,2019-01-25,2
18,2019-01-29,2
18,2019-02-01,2
18,2019-02-02,2
18,2019-02-07,2
18,2019-02-11,2
18,2019-02-14,2
18,2019-02-16,2
18,2019-02-17,2
18,2019-02-18,2
18,2019-02-19,2
18,2019-02-26,2
18,2019-03-04,2
18,2019-03-07,2
18,2019-03-12,2
18,2019-03-14,2
18,2019-03-18,2
18,2019-03-19,2
18,2019-03-27,2
18,2019-03-29,2
18,2019-03-30,2
18,2019-04-01,2
18,2019-04-05,2
18,2019-04-06,2
18,2019-04-07,2
18,2019-04-10,2
18,2019-04-26,2
18,2019-04-30,2
18,2019-05-02,2
18,2019-05-03,2
18,2019-05-04,2
18,2019-05-06,2
18,2019-05-07,2
18,2019-05-19,2
18,2019-05-22,2
18,2019-05-29,2
18,2019-06-05,2
18,2019-06-06,2
18,2019-06-10,2
18,2019-06-11,2
18,2019-06-13,2
18,2019-06-15,2
18,2019-06-17,2
18,2019-06-29,2
18,2019-06-30,2
18,2019-07-06,2
18,2019-07-08,2
18,2019-07-12,2
18,2019-07-19,2
18,2019-07-21,2
18,2019-07-22,2
18,2019-07-29,2
18,2019-07-30,2
18,2019-08-06,2
18,2019-08-11,2
18,2019-08-14,2
18,2019-08-16,2
18,2019-08-17,2
18,2019-08-18,2
18,2019-08-24,2
18,2019-08-25,2
18,2019-08-29,2
18,2019-08-30,2
18,2019-09-02,2
18,2019-09-04,2
18,2019-09-10,2
18,2019-09-11,2
18,2019-09-18,2
18,2019-09-27,2
18,2019-09-28,2
18,2019-10-02,2
18,2019-10-03,2
18,2019-10-06,2
18,2019-10-10,2
18,2019-10-15,2
18,2019-10-16,2
18,2019-10-20,2
18,2019-10-23,2
18,2019-11-02,2
18,2019-11-05,2
18,2019-11-08,2
18,2019-11-12,2
18,2019-11-13,2
18,2019-11-22,2
18,2019-11-23,2
18,2019-11-29,2
18,2019-11-30,2
18,2019-12-01,2
18,2019-12-04,2
18,2019-12-05,2
18,2019-12-06,2
18,2019-12-07,2
18,2019-12-09,2
18,2019-12-13,2
18,2019-12-17,2
18,2019-12-18,2
18,2019-12-21,2
18,2019-12-22,2
18,2019-12-23,2
18,2019-12-27,2
18,2019-12-30,2
18,2020-01-03,2
18,2020-01-13,2
18,2020-01-14,2
18,2020-01-16,2
18,2020-01-19,2
18,2020-01-27,2
18,2020-02-02,2
18,2020-02-04,2
18,2020-02-05,2
18,2020-02-06,2
18,2020-02-16,2
18,2020-02-20,2
18,2020-02-26,2
18,2020-02-29,2
18,2020-03-08,2
18,2020-03-09,2
18,2020-03-10,2
18,2020-03-11,2
18,2020-03-17,2
18,2020-03-18,2
18,2020-03-23,2
18,2020-03-25,2
18,2020-03-29,2
18,2020-04-01,2
18,2020-04-02,2
18,2020-04-11,2
18,2020-04-12,2
18,2020-04-15,2
18,2020-04-19,2
18,2020-04-22,2
18,2020-04-23,2
18,2020-04-26,2
18,2020-04-30,2
18,2020-05-04,2
18,2020-05-07,2
18,2020-05-11,2
18,2020-05-16,2
18,2020-05-24,2
18,2020-05-25,2
18,2020-05-26,2
18,2020-05-27,2
18,2020-05-30,2
18,2020-06-02,2
18,2020-06-08,2
18,2020-06-18,2
18,2020-06-19,2
18,2020-06-21,2
18,2020-06-23,2
18,2020-06-24,2
18,2020-06-25,2
18,2020-06-26,2
18,2020-07-02,2
18,2020-07-05,2
18,2020-07-07,2
18,2020-07-08,2
18,2020-07-11,2
18,2020-07-20,2
18,2020-07-24,2
18,2020-08-01,2
18,2020-08-03,2
18,2020-08-04,2
18,2020-08-09,2
18,2020-08-12,2
18,2020-08-13,2
18,2020-08-14,2
18,2020-08-18,2
18,2020-08-26,2
18,2020-08-30,2
18,2020-09-06,2
18,2020-09-07,2
18,2020-09-10,2
18,2020-09-13,2
18,2020-09-20,2
18,2020-09-27,2
18,2020-10-03,2
18,2020-10-11,2
18,2020-10-16,2
18,2020-10-19,2
18,2020-10-26,2
18,2020-10-31,2
18,2020-11-01,2
18,2020-11-02,2
18,2020-11-09,2
18,2020-11-11,2
18,2020-11-22,2
18,2020-11-24,2
18,2020-11-25,2
18,2020-11-26,2
18,2020-11-27,2
18,2020-12-02,2
18,2020-12-11,2
18,2020-12-12,2
18,2020-12-15,2
18,2020-12-21,2
18,2020-12-22,2
18,2020-12-26,2
18,2021-01-04,2
18,2021-01-05,2
18,2021-01-06,2
18,2021-01-07,2
18,2021-01-09,2
18,2021-01-10,2
18,2021-01-14,2
18,2021-01-15,2
18,2021-01-17,2
18,2021-01-28,2
18,2021-02-03,2
18,2021-02-04,2
18,2021-02-08,2
18,2021-02-12,2
18,2021-02-18,2
18,2021-02-23,2
18,2021-02-27,2
18,2021-02-28,2
18,2021-03-02,2
18,2021-03-06,2
18,2021-03-15,2
18,2021-03-25,2
18,2021-03-29,2
18,2021-03-30,2
18,2021-03-31,2
18,2021-04-01,2
18,2021-04-06,2
18,2021-04-10,2
18,2021-04-21,2
18,2021-05-03,2
18,2021-05-16,2
18,2021-05-17,2
18,2021-05-18,2
18,2021-05-22,2
18,2021-05-30,2
18,2021-05-31,2
18,2021-06-05,2
18,2021-06-08,2
18,2021-06-15,2
18,2021-06-21,2
18,2021-06-30,2
18,2021-07-01,2
18,2021-07-03,2
18,2021-07-16,2
18,2021-07-17,2
18,2021-07-21,2
18,2021-07-22,2
18,2021-07-28,2
18,2021-08-08,2
18,2021-08-14,2
18,2021-08-15,2
18,2021-08-18,2
18,2021-08-19,2
